Municipality,Ward,VotingDistrict,VotingStationName,RegisteredVoters,SpoiltVotes,TotalValidVotes,PartyName,BallotType
TSH,Ward 79900040,32952405,FUTURE GLORY MINISTRIES PHOMOLONG,2744,11,330,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900040,32952405,FUTURE GLORY MINISTRIES PHOMOLONG,2744,11,257,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900040,32952405,FUTURE GLORY MINISTRIES PHOMOLONG,2744,11,88,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900040,32952405,FUTURE GLORY MINISTRIES PHOMOLONG,2744,11,59,ACTIONSA,Ward
TSH,Ward 79900041,32950278,LAERSKOOL MEYERSPARK,2576,21,624,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900041,32950278,LAERSKOOL MEYERSPARK,2576,21,485,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900041,32950278,LAERSKOOL MEYERSPARK,2576,21,166,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900041,32950278,LAERSKOOL MEYERSPARK,2576,21,111,ACTIONSA,Ward
TSH,Ward 79900041,32950425,LAERSKOOL SKUILKRANS,3879,34,997,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900041,32950425,LAERSKOOL SKUILKRANS,3879,34,776,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900041,32950425,LAERSKOOL SKUILKRANS,3879,34,266,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900041,32950425,LAERSKOOL SKUILKRANS,3879,34,177,ACTIONSA,Ward
TSH,Ward 79900041,32950964,LAERSKOOL SILVERTON,2754,17,512,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900041,32950964,LAERSKOOL SILVERTON,2754,17,398,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900041,32950964,LAERSKOOL SILVERTON,2754,17,136,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900041,32950964,LAERSKOOL SILVERTON,2754,17,91,ACTIONSA,Ward
TSH,Ward 79900042,32950841,MONUMENT PARK LAERSKOOL,3842,32,955,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900042,32950841,MONUMENT PARK LAERSKOOL,3842,32,743,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900042,32950841,MONUMENT PARK LAERSKOOL,3842,32,255,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900042,32950841,MONUMENT PARK LAERSKOOL,3842,32,170,ACTIONSA,Ward
TSH,Ward 79900042,32950852,WATERKLOOF BAPTIST CHURCH,2992,26,769,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900042,32950852,WATERKLOOF BAPTIST CHURCH,2992,26,598,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900042,32950852,WATERKLOOF BAPTIST CHURCH,2992,26,205,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900042,32950852,WATERKLOOF BAPTIST CHURCH,2992,26,137,ACTIONSA,Ward
TSH,Ward 79900042,32951022,WATERKLOOF PRIMARY SCHOOL,3305,28,834,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900042,32951022,WATERKLOOF PRIMARY SCHOOL,3305,28,649,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900042,32951022,WATERKLOOF PRIMARY SCHOOL,3305,28,222,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900042,32951022,WATERKLOOF PRIMARY SCHOOL,3305,28,148,ACTIONSA,Ward
TSH,Ward 79900043,32950919,NORRIDGE PARK PRIMARY SCHOOL,2795,11,321,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900043,32950919,NORRIDGE PARK PRIMARY SCHOOL,2795,11,250,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900043,32950919,NORRIDGE PARK PRIMARY SCHOOL,2795,11,86,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900043,32950919,NORRIDGE PARK PRIMARY SCHOOL,2795,11,57,ACTIONSA,Ward
TSH,Ward 79900043,32950920,P.S. FOURIE PRIMARY SCHOOL,2724,19,549,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900043,32950920,P.S. FOURIE PRIMARY SCHOOL,2724,19,427,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900043,32950920,P.S. FOURIE PRIMARY SCHOOL,2724,19,146,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900043,32950920,P.S. FOURIE PRIMARY SCHOOL,2724,19,98,ACTIONSA,Ward
TSH,Ward 79900043,32950931,TENT AT LABOUR & PEGGY BARNES,2766,19,563,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900043,32950931,TENT AT LABOUR & PEGGY BARNES,2766,19,438,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900043,32950931,TENT AT LABOUR & PEGGY BARNES,2766,19,150,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900043,32950931,TENT AT LABOUR & PEGGY BARNES,2766,19,100,ACTIONSA,Ward
TSH,Ward 79900044,32950245,TENT AT CNR VAALKOP & TZANEEN STREET,3182,25,738,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900044,32950245,TENT AT CNR VAALKOP & TZANEEN STREET,3182,25,574,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900044,32950245,TENT AT CNR VAALKOP & TZANEEN STREET,3182,25,197,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900044,32950245,TENT AT CNR VAALKOP & TZANEEN STREET,3182,25,131,ACTIONSA,Ward
TSH,Ward 79900044,32951033,NG KERK VALLEISIG,2497,23,677,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900044,32951033,NG KERK VALLEISIG,2497,23,527,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900044,32951033,NG KERK VALLEISIG,2497,23,181,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900044,32951033,NG KERK VALLEISIG,2497,23,120,ACTIONSA,Ward
TSH,Ward 79900044,32952078,TOMORROWS PEOPLE COLLEGE,2772,24,718,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900044,32952078,TOMORROWS PEOPLE COLLEGE,2772,24,558,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900044,32952078,TOMORROWS PEOPLE COLLEGE,2772,24,191,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900044,32952078,TOMORROWS PEOPLE COLLEGE,2772,24,128,ACTIONSA,Ward
TSH,Ward 79900045,32950818,PRETORIUS PARK ELECTRICITY DEPOT,1595,11,311,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900045,32950818,PRETORIUS PARK ELECTRICITY DEPOT,1595,11,242,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900045,32950818,PRETORIUS PARK ELECTRICITY DEPOT,1595,11,83,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900045,32950818,PRETORIUS PARK ELECTRICITY DEPOT,1595,11,55,ACTIONSA,Ward
TSH,Ward 79900045,32951077,GARSFONTEIN HOËRSKOOL,3762,31,916,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900045,32951077,GARSFONTEIN HOËRSKOOL,3762,31,713,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900045,32951077,GARSFONTEIN HOËRSKOOL,3762,31,244,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900045,32951077,GARSFONTEIN HOËRSKOOL,3762,31,163,ACTIONSA,Ward
TSH,Ward 79900045,32951088,GARSFONTEIN LAERSKOOL,2165,21,622,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900045,32951088,GARSFONTEIN LAERSKOOL,2165,21,484,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900045,32951088,GARSFONTEIN LAERSKOOL,2165,21,166,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900045,32951088,GARSFONTEIN LAERSKOOL,2165,21,111,ACTIONSA,Ward
TSH,Ward 79900046,32950874,LYNNWOOD RIDGE PRIMARY SCHOOL,3428,31,905,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900046,32950874,LYNNWOOD RIDGE PRIMARY SCHOOL,3428,31,704,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900046,32950874,LYNNWOOD RIDGE PRIMARY SCHOOL,3428,31,241,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900046,32950874,LYNNWOOD RIDGE PRIMARY SCHOOL,3428,31,161,ACTIONSA,Ward
TSH,Ward 79900046,32950986,N.G KERK SILVERTON KRUIN,1977,17,497,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900046,32950986,N.G KERK SILVERTON KRUIN,1977,17,386,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900046,32950986,N.G KERK SILVERTON KRUIN,1977,17,132,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900046,32950986,N.G KERK SILVERTON KRUIN,1977,17,88,ACTIONSA,Ward
TSH,Ward 79900046,32951044,ST ALBANS COLLEGE,2834,25,738,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900046,32951044,ST ALBANS COLLEGE,2834,25,574,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900046,32951044,ST ALBANS COLLEGE,2834,25,197,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900046,32951044,ST ALBANS COLLEGE,2834,25,131,ACTIONSA,Ward
TSH,Ward 79900047,32950885,LAERSKOOL ELARDUSPARK,2775,24,701,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900047,32950885,LAERSKOOL ELARDUSPARK,2775,24,545,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900047,32950885,LAERSKOOL ELARDUSPARK,2775,24,187,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900047,32950885,LAERSKOOL ELARDUSPARK,2775,24,125,ACTIONSA,Ward
TSH,Ward 79900047,32950997,CHOOSE LIFE CHURCH,4350,39,1143,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900047,32950997,CHOOSE LIFE CHURCH,4350,39,889,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900047,32950997,CHOOSE LIFE CHURCH,4350,39,305,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900047,32950997,CHOOSE LIFE CHURCH,4350,39,203,ACTIONSA,Ward
TSH,Ward 79900047,32951000,KLEUTERGENOT PRE PRIMARY SCHOOL,3232,29,855,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900047,32951000,KLEUTERGENOT PRE PRIMARY SCHOOL,3232,29,665,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900047,32951000,KLEUTERGENOT PRE PRIMARY SCHOOL,3232,29,228,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900047,32951000,KLEUTERGENOT PRE PRIMARY SCHOOL,3232,29,152,ACTIONSA,Ward
TSH,Ward 79900048,32980237,HEUWELOORD COMMUNITY TEST CENTRE,6538,47,1387,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900048,32980237,HEUWELOORD COMMUNITY TEST CENTRE,6538,47,1079,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900048,32980237,HEUWELOORD COMMUNITY TEST CENTRE,6538,47,370,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900048,32980237,HEUWELOORD COMMUNITY TEST CENTRE,6538,47,247,ACTIONSA,Ward
TSH,Ward 79900048,32980293,TENT AT MNANDI SPAR,1733,11,318,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900048,32980293,TENT AT MNANDI SPAR,1733,11,247,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900048,32980293,TENT AT MNANDI SPAR,1733,11,85,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900048,32980293,TENT AT MNANDI SPAR,1733,11,57,ACTIONSA,Ward
TSH,Ward 79900048,32980349,TENT - 114 CRECH MISSION,1180,9,267,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900048,32980349,TENT - 114 CRECH MISSION,1180,9,208,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900048,32980349,TENT - 114 CRECH MISSION,1180,9,71,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900048,32980349,TENT - 114 CRECH MISSION,1180,9,48,ACTIONSA,Ward
TSH,Ward 79900049,33160014,MOKONYAMA PRIMARY SCHOOL,1771,13,378,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900049,33160014,MOKONYAMA PRIMARY SCHOOL,1771,13,294,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900049,33160014,MOKONYAMA PRIMARY SCHOOL,1771,13,101,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900049,33160014,MOKONYAMA PRIMARY SCHOOL,1771,13,67,ACTIONSA,Ward
TSH,Ward 79900049,33160025,HAMMANSKRAAL SECONDARY SCHOOL,2033,11,337,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900049,33160025,HAMMANSKRAAL SECONDARY SCHOOL,2033,11,262,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900049,33160025,HAMMANSKRAAL SECONDARY SCHOOL,2033,11,90,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900049,33160025,HAMMANSKRAAL SECONDARY SCHOOL,2033,11,60,ACTIONSA,Ward
TSH,Ward 79900049,33170060,NG KERK PETRONELLA,1112,9,265,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900049,33170060,NG KERK PETRONELLA,1112,9,206,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900049,33170060,NG KERK PETRONELLA,1112,9,71,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900049,33170060,NG KERK PETRONELLA,1112,9,47,ACTIONSA,Ward
TSH,Ward 79900050,32951639,NORTHRIDGE PRIMARY SCHOOL,2214,20,586,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900050,32951639,NORTHRIDGE PRIMARY SCHOOL,2214,20,456,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900050,32951639,NORTHRIDGE PRIMARY SCHOOL,2214,20,156,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900050,32951639,NORTHRIDGE PRIMARY SCHOOL,2214,20,104,ACTIONSA,Ward
TSH,Ward 79900050,32951684,HOËRSKOOL OVERKRUIN,3563,33,981,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900050,32951684,HOËRSKOOL OVERKRUIN,3563,33,763,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900050,32951684,HOËRSKOOL OVERKRUIN,3563,33,262,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900050,32951684,HOËRSKOOL OVERKRUIN,3563,33,174,ACTIONSA,Ward
TSH,Ward 79900050,32951842,WONDERBOOM LAERSKOOL,4040,46,1372,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900050,32951842,WONDERBOOM LAERSKOOL,4040,46,1068,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900050,32951842,WONDERBOOM LAERSKOOL,4040,46,366,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900050,32951842,WONDERBOOM LAERSKOOL,4040,46,244,ACTIONSA,Ward
TSH,Ward 79900051,32950740,ZODWA SPECIAL SCHOOL,2025,14,410,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900051,32950740,ZODWA SPECIAL SCHOOL,2025,14,319,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900051,32950740,ZODWA SPECIAL SCHOOL,2025,14,109,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900051,32950740,ZODWA SPECIAL SCHOOL,2025,14,73,ACTIONSA,Ward
TSH,Ward 79900051,32950751,ISAAC MORE PRIMARY SCHOOL,2432,17,514,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900051,32950751,ISAAC MORE PRIMARY SCHOOL,2432,17,400,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900051,32950751,ISAAC MORE PRIMARY SCHOOL,2432,17,137,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900051,32950751,ISAAC MORE PRIMARY SCHOOL,2432,17,91,ACTIONSA,Ward
TSH,Ward 79900051,32950795,BOKGONI TECHNICAL SCHOOL,2966,19,568,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900051,32950795,BOKGONI TECHNICAL SCHOOL,2966,19,442,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900051,32950795,BOKGONI TECHNICAL SCHOOL,2966,19,152,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900051,32950795,BOKGONI TECHNICAL SCHOOL,2966,19,101,ACTIONSA,Ward
TSH,Ward 79900052,32950357,HUIS VERGENOEG,2891,28,824,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900052,32950357,HUIS VERGENOEG,2891,28,640,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900052,32950357,HUIS VERGENOEG,2891,28,220,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900052,32950357,HUIS VERGENOEG,2891,28,146,ACTIONSA,Ward
TSH,Ward 79900052,32950368,LAERSKOOL VILLIERIA,3274,28,818,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900052,32950368,LAERSKOOL VILLIERIA,3274,28,636,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900052,32950368,LAERSKOOL VILLIERIA,3274,28,218,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900052,32950368,LAERSKOOL VILLIERIA,3274,28,145,ACTIONSA,Ward
TSH,Ward 79900052,32950391,TOTIUSDAL LAERSKOOL,3043,30,892,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900052,32950391,TOTIUSDAL LAERSKOOL,3043,30,694,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900052,32950391,TOTIUSDAL LAERSKOOL,3043,30,238,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900052,32950391,TOTIUSDAL LAERSKOOL,3043,30,159,ACTIONSA,Ward
TSH,Ward 79900053,32950111,SKEMERVREUGDE DIENSSENTRUM (SILWERKROON),1600,14,407,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900053,32950111,SKEMERVREUGDE DIENSSENTRUM (SILWERKROON),1600,14,317,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900053,32950111,SKEMERVREUGDE DIENSSENTRUM (SILWERKROON),1600,14,109,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900053,32950111,SKEMERVREUGDE DIENSSENTRUM (SILWERKROON),1600,14,72,ACTIONSA,Ward
TSH,Ward 79900053,32950256,RIETONDALE SECONDARY SCHOOL,2540,19,547,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900053,32950256,RIETONDALE SECONDARY SCHOOL,2540,19,426,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900053,32950256,RIETONDALE SECONDARY SCHOOL,2540,19,146,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900053,32950256,RIETONDALE SECONDARY SCHOOL,2540,19,97,ACTIONSA,Ward
TSH,Ward 79900053,32950335,KORFBALVELD,1990,15,448,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900053,32950335,KORFBALVELD,1990,15,348,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900053,32950335,KORFBALVELD,1990,15,119,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900053,32950335,KORFBALVELD,1990,15,80,ACTIONSA,Ward
TSH,Ward 79900054,32950076,BERGSIG LAERSKOOL,3031,28,827,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900054,32950076,BERGSIG LAERSKOOL,3031,28,643,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900054,32950076,BERGSIG LAERSKOOL,3031,28,221,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900054,32950076,BERGSIG LAERSKOOL,3031,28,147,ACTIONSA,Ward
TSH,Ward 79900054,32950302,MAYVILLE LAERSKOOL,3077,25,733,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900054,32950302,MAYVILLE LAERSKOOL,3077,25,570,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900054,32950302,MAYVILLE LAERSKOOL,3077,25,195,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900054,32950302,MAYVILLE LAERSKOOL,3077,25,130,ACTIONSA,Ward
TSH,Ward 79900054,32950313,LAERSKOOL WONDERBOOM SUID,3828,36,1054,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900054,32950313,LAERSKOOL WONDERBOOM SUID,3828,36,820,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900054,32950313,LAERSKOOL WONDERBOOM SUID,3828,36,281,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900054,32950313,LAERSKOOL WONDERBOOM SUID,3828,36,187,ACTIONSA,Ward
TSH,Ward 79900055,32950043,TUINE HOËRSKOOL,3012,26,766,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900055,32950043,TUINE HOËRSKOOL,3012,26,596,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900055,32950043,TUINE HOËRSKOOL,3012,26,204,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900055,32950043,TUINE HOËRSKOOL,3012,26,136,ACTIONSA,Ward
TSH,Ward 79900055,32950087,LAERSKOOL BOOYSENS,4916,34,1008,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900055,32950087,LAERSKOOL BOOYSENS,4916,34,784,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900055,32950087,LAERSKOOL BOOYSENS,4916,34,269,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900055,32950087,LAERSKOOL BOOYSENS,4916,34,179,ACTIONSA,Ward
TSH,Ward 79900055,32952539,HOËR TEGNIESE SKOOL PRETORIA - TUINE,3354,23,667,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900055,32952539,HOËR TEGNIESE SKOOL PRETORIA - TUINE,3354,23,519,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900055,32952539,HOËR TEGNIESE SKOOL PRETORIA - TUINE,3354,23,178,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900055,32952539,HOËR TEGNIESE SKOOL PRETORIA - TUINE,3354,23,119,ACTIONSA,Ward
TSH,Ward 79900056,32950504,PRETORIA-OOS LAERSKOOL,2519,18,534,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900056,32950504,PRETORIA-OOS LAERSKOOL,2519,18,415,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900056,32950504,PRETORIA-OOS LAERSKOOL,2519,18,142,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900056,32950504,PRETORIA-OOS LAERSKOOL,2519,18,95,ACTIONSA,Ward
TSH,Ward 79900056,32950548,ANTON VAN WOUW LAERSKOOL,1716,12,357,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900056,32950548,ANTON VAN WOUW LAERSKOOL,1716,12,278,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900056,32950548,ANTON VAN WOUW LAERSKOOL,1716,12,95,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900056,32950548,ANTON VAN WOUW LAERSKOOL,1716,12,63,ACTIONSA,Ward
TSH,Ward 79900056,32950593,TENT - BELGRAVE SQUARE PARK,3221,13,377,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900056,32950593,TENT - BELGRAVE SQUARE PARK,3221,13,293,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900056,32950593,TENT - BELGRAVE SQUARE PARK,3221,13,100,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900056,32950593,TENT - BELGRAVE SQUARE PARK,3221,13,67,ACTIONSA,Ward
TSH,Ward 79900057,32980057,LAERSKOOL LOUIS LEIPOLDT,4956,39,1147,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900057,32980057,LAERSKOOL LOUIS LEIPOLDT,4956,39,892,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900057,32980057,LAERSKOOL LOUIS LEIPOLDT,4956,39,306,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900057,32980057,LAERSKOOL LOUIS LEIPOLDT,4956,39,204,ACTIONSA,Ward
TSH,Ward 79900057,32980068,LYTTELTON PRIMARY SCHOOL,2951,23,680,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900057,32980068,LYTTELTON PRIMARY SCHOOL,2951,23,529,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900057,32980068,LYTTELTON PRIMARY SCHOOL,2951,23,181,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900057,32980068,LYTTELTON PRIMARY SCHOOL,2951,23,121,ACTIONSA,Ward
TSH,Ward 79900057,32980125,TENT AT BANQUET HALL,5241,38,1108,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900057,32980125,TENT AT BANQUET HALL,5241,38,862,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900057,32980125,TENT AT BANQUET HALL,5241,38,295,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900057,32980125,TENT AT BANQUET HALL,5241,38,197,ACTIONSA,Ward
TSH,Ward 79900058,32950199,MC MOTOR CORP,956,5,152,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900058,32950199,MC MOTOR CORP,956,5,118,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900058,32950199,MC MOTOR CORP,956,5,41,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900058,32950199,MC MOTOR CORP,956,5,27,ACTIONSA,Ward
TSH,Ward 79900058,32950223,CITY HALL,5345,16,478,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900058,32950223,CITY HALL,5345,16,372,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900058,32950223,CITY HALL,5345,16,128,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900058,32950223,CITY HALL,5345,16,85,ACTIONSA,Ward
TSH,Ward 79900058,32950346,RIVIERA LAERSKOOL,1887,10,284,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900058,32950346,RIVIERA LAERSKOOL,1887,10,221,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900058,32950346,RIVIERA LAERSKOOL,1887,10,76,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900058,32950346,RIVIERA LAERSKOOL,1887,10,51,ACTIONSA,Ward
TSH,Ward 79900059,32950289,LAERSKOOL PARATUS,2260,4,131,AFRICAN NATIONAL CONGRESS,Ward
TSH,Ward 79900059,32950289,LAERSKOOL PARATUS,2260,4,102,DEMOCRATIC ALLIANCE,Ward
TSH,Ward 79900059,32950289,LAERSKOOL PARATUS,2260,4,35,ECONOMIC FREEDOM FIGHTERS,Ward
TSH,Ward 79900059,32950289,LAERSKOOL PARATUS,2260,4,23,ACTIONSA,Ward
TSH,Ward 79900059,32950481,FRED WEST HALL- GEORGE BRINK SPORTS CLUB,2620,9,269,AFRICAN NATIONAL CONGRESS,Ward
